web-scraper-order,web-scraper-start-url,Links,Links-href,Adress,Pages,Datum,Slutpris,Utgångspris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Avgift/mån,Driftskostnad/år
"1693171149-808","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-08-31Tomtebogatan 42LägenhetVasastan - Birkastan, Stockholms kommun26,5 m²1 rum1 524 kr/månHissSlutpris 2 750 000 kr±0 %103 774 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-birkastan-stockholms-kommun-tomtebogatan-42-2480788196781393967","Slutpris
  Tomtebogatan 42","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","31 augusti 2022","2 750 000 kr","2 750 000 kr","Lägenhet","Bostadsrätt","1 rum","26,5 m²","","","1907","1 524 kr/mån",""
"1693171157-809","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01Teknologgatan 9DLägenhetVasastan - Norrmalm, Stockholms kommun46,5 m²2 rum2 042 kr/månBalkongSlutpris 5 400 000 kr+4 %116 129 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-norrmalm-stockholms-kommun-teknologgatan-9d-2063355975602535224","Slutpris
  Teknologgatan 9D","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","5 400 000 kr","5 195 000 kr","Lägenhet","Bostadsrätt","2 rum","46,5 m²","Ja","1 av 3, hiss finns ej","1881","2 042 kr/mån",""
"1693171165-810","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01Odengatan 86, 4trLägenhetVasastan - Vasaparken, Stockholms kommun100 m²4 rum3 369 kr/månBalkongHissSlutpris 12 100 000 kr+1 %121 000 kr/m²","https://www.hemnet.se/salda/lagenhet-4rum-vasastan-vasaparken-stockholms-kommun-odengatan-86,-4tr-5159259439498160582","Slutpris
  Odengatan 86, 4tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","12 100 000 kr","12 000 000 kr","Lägenhet","Bostadsrätt","4 rum","100 m²","Ja","4, hiss finns","","3 369 kr/mån","4 800 kr/år"
"1693171173-811","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01Sveavägen 133LägenhetVasastan, Stockholms kommun38 m²2 rum1 868 kr/månHissSlutpris 3 700 000 kr+6 %97 368 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-sveavagen-133-5187894462397693973","Slutpris
  Sveavägen 133","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","3 700 000 kr","3 495 000 kr","Lägenhet","Bostadsrätt","2 rum","38 m²","Nej","2 av 5, hiss finns","1926","1 868 kr/mån",""
"1693171181-812","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01Frejgatan 23LägenhetVASASTAN, Stockholms kommun55 m²2 rum3 175 kr/månBalkongHissSlutpris 5 575 000 kr-3 %101 364 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-frejgatan-23-5944651936590787896","Slutpris
  Frejgatan 23","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","5 575 000 kr","5 750 000 kr","Lägenhet","Bostadsrätt","2 rum","55 m²","Ja","2 av 6, hiss finns","1902","3 175 kr/mån","7 500 kr/år"
"1693171189-813","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01Hälsingegatan 3, 2 tr ögLägenhetVasastan, Stockholms kommun55 m²2 rum1 882 kr/månBalkongSlutpris 7 000 000 kr+8 %127 273 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-halsingegatan-3,-2-tr-og-7259785425514686484","Slutpris
  Hälsingegatan 3, 2 tr ög","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","7 000 000 kr","6 495 000 kr","Lägenhet","Andel i bostadsförening","2 rum","55 m²","Ja","2 av 5, hiss finns ej","1899","1 882 kr/mån","4 277 kr/år"
"1693171197-814","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01GustavEnhörningTomtebogatan 3LägenhetVasastan, Stockholms kommun38 m²2 rum1 052 kr/månBalkongHissSlutpris 5 200 000 kr+7 %136 842 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-tomtebogatan-3-8317727292988976270","Slutpris
  Tomtebogatan 3","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","5 200 000 kr","4 850 000 kr","Lägenhet","Bostadsrätt","2 rum","38 m²","Ja","5, hiss finns","1927","1 052 kr/mån","8 600 kr/år"
"1693171205-815","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01Robert Almströmsgatan 4, 5trLägenhetVasastan - Birkastan, Stockholms kommun53 m²2 rum2 829 kr/månHissSlutpris 6 150 000 kr+1 %116 038 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-robert-almstromsgatan-4,-5tr-586418679917298317","Slutpris
  Robert Almströmsgatan 4, 5tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","6 150 000 kr","6 095 000 kr","Lägenhet","Bostadsrätt","2 rum","53 m²","Nej","5 av 6, hiss finns","1927","2 829 kr/mån",""
"1693171213-816","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-01Vikingagatan 45, 4 trLägenhetVasastan - Röda Bergen, Stockholms kommun86 m²3 rum4 178 kr/månHissSlutpris 7 300 000 kr-5 %84 884 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-roda-bergen-stockholms-kommun-vikingagatan-45,-4-tr-1394825678376294493","Slutpris
  Vikingagatan 45, 4 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","1 september 2022","7 300 000 kr","7 650 000 kr","Lägenhet","Bostadsrätt","3 rum","86 m²","","4 av 5, hiss finns","1923","4 178 kr/mån",""
"1693171221-817","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-02Vulcanusgatan 9LägenhetBirkastan/Vasastan, Stockholms kommun26 m²1 rum1 549 kr/månHissSlutpris 3 050 000 kr+5 %117 308 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-birkastan-vasastan-stockholms-kommun-vulcanusgatan-9-1792911586137666779","Slutpris
  Vulcanusgatan 9","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","2 september 2022","3 050 000 kr","2 895 000 kr","Lägenhet","Bostadsrätt","1 rum","26 m²","Nej","4 av 5, hiss finns","1927","1 549 kr/mån","8 518 kr/år"
"1693171229-818","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-02MartinSjömanTegnérgatan 16LägenhetVasastan, Stockholms kommun44 m²2 rum773 kr/månHissSlutpris 4 750 000 kr+12 %107 955 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-tegnergatan-16-5544866110492010030","Slutpris
  Tegnérgatan 16","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","2 september 2022","4 750 000 kr","4 250 000 kr","Lägenhet","Bostadsrätt","2 rum","44 m²","","1, hiss finns","1884","773 kr/mån","7 800 kr/år"
"1693171237-819","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-02Karlbergsvägen 70ALägenhetBirkastan Vasastan, Stockholms kommun88 m²3 rum3 638 kr/månBalkongHissSlutpris 8 850 000 kr-1 %100 568 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-birkastan-vasastan-stockholms-kommun-karlbergsvagen-70a-6267962689062596733","Slutpris
  Karlbergsvägen 70A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","2 september 2022","8 850 000 kr","8 950 000 kr","Lägenhet","Bostadsrätt","3 rum","88 m²","Ja","1 av 4, hiss finns","1898","3 638 kr/mån",""
"1693171245-820","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-02TinaEngströmSveavägen 138, 7trLägenhetVasastan, Stockholms kommun120+20 m²6 rum4 252 kr/månBalkongHissSlutpris 12 300 000 kr-9 %102 500 kr/m²","https://www.hemnet.se/salda/lagenhet-6rum-vasastan-stockholms-kommun-sveavagen-138,-7tr-7812672821971545255","Slutpris
  Sveavägen 138, 7tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","2 september 2022","12 300 000 kr","13 490 000 kr","Lägenhet","Bostadsrätt","6 rum","120 m²","Ja","7 av 7, hiss finns","","4 252 kr/mån",""
"1693171254-821","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-02JoakimAnderssonYnglingagatan 21, 3,5trLägenhetVasastan, Stockholms kommun59 m²2 rum3 056 kr/månBalkongHissSlutpris 6 400 000 kr+2 %108 475 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-ynglingagatan-21,-3,5tr-5043395102130189536","Slutpris
  Ynglingagatan 21, 3,5tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","2 september 2022","6 400 000 kr","6 295 000 kr","Lägenhet","Bostadsrätt","2 rum","59 m²","Ja","3 av 6, hiss finns","1905","3 056 kr/mån","6 300 kr/år"
"1693171262-822","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-02JoakimAnderssonDöbelnsgatan 47, 5trLägenhetVasastan, Stockholms kommun116 m²5 rum5 665 kr/månBalkongHissSlutpris 13 900 000 kr-4 %119 828 kr/m²","https://www.hemnet.se/salda/lagenhet-5rum-vasastan-stockholms-kommun-dobelnsgatan-47,-5tr-5395511677617415767","Slutpris
  Döbelnsgatan 47, 5tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","2 september 2022","13 900 000 kr","14 495 000 kr","Lägenhet","Bostadsrätt","5 rum","116 m²","Ja","5 av 6, hiss finns","1929","5 665 kr/mån","10 800 kr/år"
"1693171270-823","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-03Torsgatan 43, 6 trLägenhetVasastan, Stockholms kommun38 m²2 rum1 374 kr/månHissSlutpris 4 200 000 kr+8 %110 526 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-torsgatan-43,-6-tr-6653468152458560278","Slutpris
  Torsgatan 43, 6 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","3 september 2022","4 200 000 kr","3 895 000 kr","Lägenhet","Bostadsrätt","2 rum","38 m²","","6, hiss finns","1929","1 374 kr/mån",""
"1693171278-824","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-04Norrbackagatan 33, våning 3LägenhetVasastan / Birkastan, Stockholms kommun66 m²2 rum3 521 kr/månBalkongHissSlutpris 5 000 000 kr-5 %75 758 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-norrbackagatan-33,-vaning-3-857227136321832217","Slutpris
  Norrbackagatan 33, våning 3","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","4 september 2022","5 000 000 kr","5 250 000 kr","Lägenhet","Bostadsrätt","2 rum","66 m²","Ja","3 av 5, hiss finns","1986","3 521 kr/mån",""
"1693171286-825","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-04Upplandsgatan 28LägenhetVasastan, Stockholms kommun109 m²4 rum5 454 kr/månHissSlutpris 11 500 000 kr+6 %105 505 kr/m²","https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-upplandsgatan-28-2599943254619117467","Slutpris
  Upplandsgatan 28","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","4 september 2022","11 500 000 kr","10 800 000 kr","Lägenhet","Bostadsrätt","4 rum","109 m²","","7 av 7, hiss finns","1967","5 454 kr/mån","11 000 kr/år"
"1693171294-826","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-04Emmy rappes gata 3LägenhetStockholms kommun66 m²2 rum3 977 kr/månHissSlutpris 6 395 000 kr-9 %96 894 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastaden-stockholms-kommun-emmy-rappes-gata-3-280387836675546462","Slutpris
  Emmy rappes gata 3","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","4 september 2022","6 395 000 kr","6 995 000 kr","Lägenhet","Bostadsrätt","2 rum","66 m²","Nej","3, hiss finns","2021","3 977 kr/mån","12 060 kr/år"
"1693171302-827","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-05Hälsingegatan 7 ALägenhetVasastan - Odenplan, Stockholms kommun32 m²2 rum1 240 kr/månUteplatsSlutpris 4 400 000 kr±0 %137 500 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-halsingegatan-7-a-8247910440304142569","Slutpris
  Hälsingegatan 7 A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","5 september 2022","4 400 000 kr","4 400 000 kr","Lägenhet","Bostadsrätt","2 rum","32 m²","Nej","","1899","1 240 kr/mån",""
"1693171310-828","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-05AlmaEwéoKarlbergsvägen 72B, 2 tr.LägenhetVasastan - Birkastan, Stockholms kommun51 m²2 rum2 103 kr/månHissSlutpris 5 650 000 kr+3 %110 784 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-karlbergsvagen-72b,-2-tr,-2757303347548275034","Slutpris
  Karlbergsvägen 72B, 2 tr.","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","5 september 2022","5 650 000 kr","5 495 000 kr","Lägenhet","Bostadsrätt","2 rum","51 m²","","2 av 5, hiss finns","1918","2 103 kr/mån","6 000 kr/år"
"1693171318-829","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06Vanadisvägen 11LägenhetVasastan, Stockholms kommun66 m²2 rum2 270 kr/månBalkongHissSlutpris 5 800 000 kr-11 %87 879 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-vanadisvagen-11-470340205391153971","Slutpris
  Vanadisvägen 11","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","5 800 000 kr","6 495 000 kr","Lägenhet","Bostadsrätt","2 rum","66 m²","Ja","4, hiss finns","1984","2 270 kr/mån","9 000 kr/år"
"1693171326-830","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06Torsgatan 40ALägenhetVasastan, Stockholms kommun29+3,5 m²1 rum1 724 kr/månBalkongSlutpris 3 800 000 kr+15 %131 034 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-torsgatan-40a-481723978531344949","Slutpris
  Torsgatan 40A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","3 800 000 kr","3 300 000 kr","Lägenhet","Bostadsrätt","1 rum","29 m²","Ja","3","1914","1 724 kr/mån","3 800 kr/år"
"1693171334-831","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06Vanadisvägen 26 B, 2 trLägenhetVasastan, Stockholms kommun47 m²2 rum2 080 kr/månBalkongHissSlutpris 5 475 000 kr+6 %116 489 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-vanadisvagen-26-b,-2-tr-2986240759449801932","Slutpris
  Vanadisvägen 26 B, 2 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","5 475 000 kr","5 175 000 kr","Lägenhet","Bostadsrätt","2 rum","47 m²","Ja","2 av 5, hiss finns","1913","2 080 kr/mån",""
"1693171342-832","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06MartinMonkoSigtunagatan 13A, 1trLägenhetVasastan - Vasaparken, Stockholms kommun30 m²2 rum983 kr/månSlutpris 3 700 000 kr+25 %123 333 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-vasaparken-stockholms-kommun-sigtunagatan-13a,-1tr-4442261194971501944","Slutpris
  Sigtunagatan 13A, 1tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","3 700 000 kr","2 950 000 kr","Lägenhet","Bostadsrätt","2 rum","30 m²","Nej","","1901","983 kr/mån","10 620 kr/år"
"1693171350-833","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06Tulegatan 3, 5 trLägenhetVasastan/Norrmalm, Stockholms kommun99 m²4 rum999 kr/månBalkongHissSlutpris 10 300 000 kr-2 %104 040 kr/m²","https://www.hemnet.se/salda/lagenhet-4rum-vasastan-norrmalm-stockholms-kommun-tulegatan-3,-5-tr-5262043891398052393","Slutpris
  Tulegatan 3, 5 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","10 300 000 kr","10 495 000 kr","Lägenhet","Bostadsrätt","4 rum","99 m²","Ja","5 av 6, hiss finns","1983","999 kr/mån","11 400 kr/år"
"1693171358-834","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06Tre Liljor 2B, 3trLägenhetVasastan, Stockholms kommun49 m²2 rum2 783 kr/månBalkongHissSlutpris 5 050 000 kr+2 %103 061 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-tre-liljor-2b,-3tr-5922741259144151499","Slutpris
  Tre Liljor 2B, 3tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","5 050 000 kr","4 950 000 kr","Lägenhet","Bostadsrätt","2 rum","49 m²","Ja","3, hiss finns","1924","2 783 kr/mån",""
"1693171366-835","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06AdamFarhoumandTorsplan 10, vån 29LägenhetVasastan/Hagastaden, Stockholms kommun88 m²3 rum5 057 kr/månBalkongHissSlutpris 13 800 000 kr-8 %156 818 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-hagastaden-stockholms-kommun-torsplan-10,-van-29-6229848839925182836","Slutpris
  Torsplan 10, vån 29","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","13 800 000 kr","14 995 000 kr","Lägenhet","Bostadsrätt","3 rum","88 m²","Ja","29 av 34, hiss finns","2018","5 057 kr/mån",""
"1693171374-836","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06MartinMonkoSveavägen 140, 4trLägenhetVasastan, Stockholms kommun24 m²1 rum600 kr/månHissSlutpris 3 050 000 kr+7 %127 083 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-sveavagen-140,-4tr-6272391893436298887","Slutpris
  Sveavägen 140, 4tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","3 050 000 kr","2 850 000 kr","Lägenhet","Bostadsrätt","1 rum","24 m²","Nej","4 av 6, hiss finns","1929","600 kr/mån",""
"1693171383-837","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023Såld 2022-09-06Karlbergsvägen 42LägenhetVasastan, Stockholms kommun95 m²4 rum1 914 kr/månBalkongHissSlutpris 10 000 000 kr-5 %105 263 kr/m²","https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-karlbergsvagen-42-6522303107746471321","Slutpris
  Karlbergsvägen 42","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=34","6 september 2022","10 000 000 kr","10 500 000 kr","Lägenhet","Bostadsrätt","4 rum","95 m²","Ja","1 av 6, hiss finns","1912","1 914 kr/mån","4 500 kr/år"
