web-scraper-order,web-scraper-start-url,Links,Links-href,Adress,Datum,Slutpris,Utgångspris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Avgift/månad,Driftskostnad/år,Pages
"1693423633-403","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.33802409973878%2C18.014402717470386&amp;size=640x350&amp;zoom=14&amp;signature=s4YA8u4uW0mGlk1QM-YTnnJj5I4=""/>Såld 2023-02-15Sankt Göransgatan 153LägenhetKungsholmen, Stockholms kommun<img alt=""Alexander White"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/93/f3/93f3aa79a63e8ad116a5d5ea6c3238f4.png""/>27 m²1 rum1 176 kr/månSlutpris 2 450 000 kr+2 %90 741 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-sankt-goransgatan-153-3419629605333068801","Slutpris
  Sankt Göransgatan 153","15 februari 2023","2 450 000 kr","2 400 000 kr","Lägenhet","Bostadsrätt","1 rum","27 m²","","6","1949","1 176 kr/mån","","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423641-404","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.33039%2C18.029932&amp;size=640x350&amp;zoom=14&amp;signature=-Wmh-lscBteuIAaYTVnnorzO2Uw=""/>Såld 2023-02-15<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/c6/e0/c6e0c218c0b2d760c643e0e9a3b30d7d.jpg""/>ErinKirukSankt eriksgatan 15LägenhetKungsholmen/ Nedre Kungsholmen, Stockholms kommun<img alt=""Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png""/>35 m²1 rum1 009 kr/månBalkongHissSlutpris 3 795 000 kr±0 %108 429 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-sankt-eriksgatan-15-3786768335299317392","Slutpris
  Sankt eriksgatan 15","15 februari 2023","3 795 000 kr","3 795 000 kr","Lägenhet","Bostadsrätt","1 rum","35 m²","Ja","2 av 4, hiss finns","","1 009 kr/mån","","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423649-405","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3299522%2C18.0416145&amp;size=640x350&amp;zoom=14&amp;signature=hmZWoDJHs-W9vZWmBtAkRjb_utc=""/>Såld 2023-02-15Södra Agnegatan 31, vån 2LägenhetKungsholmen Rådhuset, Stockholms kommun<img alt=""HusmanHagberg Kungsholmen"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2_2x/b6/56/b656d8b9f26d099a415a7546b5d620a2.png""/>40 m²1 rum2 356 kr/månHissSlutpris 4 150 000 kr+28 %103 750 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-radhuset-stockholms-kommun-sodra-agnegatan-31,-van-2-4655358033622053401","Slutpris
  Södra Agnegatan 31, vån 2","15 februari 2023","4 150 000 kr","3 250 000 kr","Lägenhet","Bostadsrätt","1 rum","40 m²","Nej","2 av 6, hiss finns","1883","2 356 kr/mån","","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423657-406","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.33295%2C18.0407429&amp;size=640x350&amp;zoom=14&amp;signature=spJJXWDUgg6VIvTiIwdy9hU91Fo=""/>Såld 2023-02-15Wargentinsgatan 7, 1 tr.LägenhetKungsholmen, Stockholms kommun<img alt=""Historiska Hem"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png""/>31,5 m²1 rum1 803 kr/månHissSlutpris 3 100 000 kr+7 %98 413 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-wargentinsgatan-7,-1-tr,-5558213187653663708","Slutpris
  Wargentinsgatan 7, 1 tr.","15 februari 2023","3 100 000 kr","2 895 000 kr","Lägenhet","Bostadsrätt","1 rum","31,5 m²","Nej","1 av 5, hiss finns","1932","1 803 kr/mån","8 508 kr/år","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423665-407","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.33804%2C18.014389&amp;size=640x350&amp;zoom=14&amp;signature=SjqYWbGJf7_VW5qFrENmgRY7Pc0=""/>Såld 2023-02-15Sankt Göransgatan 153, 7 trLägenhetStadshagen, Stockholms kommun<img alt=""Erik Olsson Fastighetsförmedling"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/6f/47/6f472408571111fc3d41d0dff42955b9.png""/>22,5 m²1 rum1 176 kr/månHissSlutpris 2 100 000 kr±0 %93 333 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-stadshagen-stockholms-kommun-sankt-goransgatan-153,-7-tr-5679834798078761353","Slutpris
  Sankt Göransgatan 153, 7 tr","15 februari 2023","2 100 000 kr","2 095 000 kr","Lägenhet","Bostadsrätt","1 rum","22,5 m²","Nej","7 av 10, hiss finns","1950","1 176 kr/mån","5 880 kr/år","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423673-408","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3483963%2C18.0510674&amp;size=640x350&amp;zoom=14&amp;signature=vqT-I0eZJvQzM63Ccgz5FC4M3c4=""/>Såld 2023-02-15<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/76/fd/76fd80ef44fcab8d74e2456f76cb3363.jpg""/>MalinEngströmSveavägen 129, 3 trLägenhetVasastan, Stockholms kommun<img alt=""Innerstadsspecialisten Stockholm AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png""/>21 m²1 rum909 kr/månHissSlutpris 2 530 000 kr+7 %120 476 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-sveavagen-129,-3-tr-8047393516664291352","Slutpris
  Sveavägen 129, 3 tr","15 februari 2023","2 530 000 kr","2 375 000 kr","Lägenhet","Bostadsrätt","1 rum","21 m²","Nej","3, hiss finns","1926","909 kr/mån","","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423681-409","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3369365%2C18.0641204&amp;size=640x350&amp;zoom=14&amp;signature=M8bzUf0lRPhvcSbwZ5ZasPq7IC8=""/>Såld 2023-02-15Tunnelgatan 1 A, 3 trLägenhetVasastan- City/ Norrmalm, Stockholms kommun<img alt=""Mäklarhuset Stockholm Innerstan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/76/e4/76e440e6e695b34768db8a49672d14b7.png""/>43 m²1 rum1 975 kr/månHissSlutpris 4 400 000 kr-11 %102 326 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-city-norrmalm-stockholms-kommun-tunnelgatan-1-a,-3-tr-8896875990348656847","Slutpris
  Tunnelgatan 1 A, 3 tr","15 februari 2023","4 400 000 kr","4 950 000 kr","Lägenhet","Bostadsrätt","1 rum","43 m²","","3 av 4, hiss finns","1894","1 975 kr/mån","","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423690-410","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.33925664808372%2C18.091789113977207&amp;size=640x350&amp;zoom=14&amp;signature=uBe9aGOzxTEGTTQXx4Fa_cwCUgk=""/>Såld 2023-02-16Karlaplan 21BLägenhetÖstermalm, Stockholms kommun38 m²1 rum1 830 kr/månBalkongHissSlutpris 3 775 000 kr+1 %99 342 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-stockholms-kommun-karlaplan-21b-6630198044975257878","Slutpris
  Karlaplan 21B","16 februari 2023","3 775 000 kr","3 750 000 kr","Lägenhet","Bostadsrätt","1 rum","38 m²","Ja","1 av 6, hiss finns","1973","1 830 kr/mån","","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423698-411","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.33698%2C18.0268364&amp;size=640x350&amp;zoom=14&amp;signature=hKGf-lQn8nJLR3JKOPlLfbK8cno=""/>Såld 2023-02-16Alströmergatan 32OLägenhetKungsholmen, Stockholms kommun28 m²1 rum1 642 kr/månSlutpris 3 100 000 kr+9 %110 714 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-32o-7314185329493349562","Slutpris
  Alströmergatan 32O","16 februari 2023","3 100 000 kr","2 850 000 kr","Lägenhet","Bostadsrätt","1 rum","28 m²","Nej","4 av 4, hiss finns ej","1929","1 642 kr/mån","5 400 kr/år","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
"1693423706-412","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3308029%2C18.0247726&amp;size=640x350&amp;zoom=14&amp;signature=O2YVPe_SpiFA4hN5cVqD_CA7_wA=""/>Såld 2023-02-16<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/a7/da/a7daaf47e60e76078af2bd2719490961.jpg""/>DavidGarrettSysslomansgatan 11LägenhetKungsholmen, Stockholms kommun<img alt=""Bjurfors Kungsholmen"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/a7/97/a797d617963cb956b85e8a6bb4fb6079.png""/>28 m²1 rum1 677 kr/månSlutpris 2 830 000 kr101 071 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-sysslomansgatan-11-7905628352630311906","Slutpris
  Sysslomansgatan 11","16 februari 2023","2 830 000 kr","","Lägenhet","Bostadsrätt","1 rum","28 m²","Nej","","1939","1 677 kr/mån","12 144 kr/år","https://www.hemnet.se/salda/bostader?sold_age=12m&rooms_max=1&rooms_min=1&location_ids%5B%5D=925970&location_ids%5B%5D=925969&location_ids%5B%5D=473448&location_ids%5B%5D=925968&page=8"
